old_product_id,old_title,old_total_spend,old_total_revenue,old_roas,new_product_id,new_title,match_method,match_confidence
gla_447282,"White Dutch Clover Seed (Trifolium repens) Low-Mow Lawn Alternative and Grass, Pasture Supplement 5 Lb for 10,000 Sq Ft | Nature's Seed",2196.51,4955.47,2.26,gla_447280,"White Dutch Clover Seed - Low-Mow Lawn Alternative & Pasture - 10 lb, Covers 20,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_447282,"White Dutch Clover Seed (Trifolium repens) Low-Mow Lawn Alternative and Grass, Pasture Supplement 5 Lb for 10,000 Sq Ft | Nature's Seed",2196.51,4955.47,2.26,gla_447281,"White Dutch Clover Seed - Low-Mow Lawn Alternative & Pasture - 25 lb, Covers 50,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_447282,"White Dutch Clover Seed (Trifolium repens) Low-Mow Lawn Alternative and Grass, Pasture Supplement 5 Lb for 10,000 Sq Ft | Nature's Seed",2196.51,4955.47,2.26,gla_447282,"White Dutch Clover Seed - Low-Mow Lawn Alternative & Pasture - 5 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
pb-gpg,Great Plains Goat Forage Mix,896.33,4931.93,5.50,gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-gpg,Great Plains Goat Forage Mix,896.33,4931.93,5.50,gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-gpg,Great Plains Goat Forage Mix,896.33,4931.93,5.50,gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
turf-fear2-500-f,Triple-Play Tall Fescue Seed Blend - Grass Seed | Nature's Seed,1974.96,4796.61,2.43,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
turf-fear2-500-f,Triple-Play Tall Fescue Seed Blend - Grass Seed | Nature's Seed,1974.96,4796.61,2.43,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
turf-fear2-500-f,Triple-Play Tall Fescue Seed Blend - Grass Seed | Nature's Seed,1974.96,4796.61,2.43,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map,medium
pb-pnwpb,Pacific Northwest Poultry Forage Mix,944.60,4781.19,5.06,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpb,Pacific Northwest Poultry Forage Mix,944.60,4781.19,5.06,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnwpb,Pacific Northwest Poultry Forage Mix,944.60,4781.19,5.06,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
s-feov,Sheep Fescue Grass Seed,434.16,4726.15,10.89,gla_446822,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 10 lb, Covers 10,000 sq ft | Nature's Seed",base_sku_match,high
s-feov,Sheep Fescue Grass Seed,434.16,4726.15,10.89,gla_446823,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 25 lb, Covers 25 sq ft | Nature's Seed",base_sku_match,high
s-feov,Sheep Fescue Grass Seed,434.16,4726.15,10.89,gla_446824,"Sheep Fescue Grass Seed - Hardy Lawn for Poor Soils - 5 lb, Covers 1,000 sq ft | Nature's Seed",base_sku_match,high
gla_184749,Pacific Northwest Pollinator Mix,1757.36,4668.20,2.66,gla_445861,"Horse Pasture Seed Mix - Cold Season Northern Forage - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184749,Pacific Northwest Pollinator Mix,1757.36,4668.20,2.66,gla_445860,"Horse Pasture Seed Mix - Cold Season Northern Forage - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184749,Pacific Northwest Pollinator Mix,1757.36,4668.20,2.66,gla_445280,"Horse Pasture Seed Mix - Cold Season Northern Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355992,Pretty Prairie Tallgrass Mix,349.88,4653.75,13.30,gla_455945,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 10 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355992,Pretty Prairie Tallgrass Mix,349.88,4653.75,13.30,gla_455946,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 20 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_355992,Pretty Prairie Tallgrass Mix,349.88,4653.75,13.30,gla_455947,"Shortgrass Prairie Seed Mix - Native Grass & Wildflower Blend - 5 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-dagl,Orchardgrass,410.16,4650.25,11.34,gla_446809,"Orchardgrass Pasture Seed - High-Yield Cool-Season Forage - 25 lb, Covers 50,000 sq ft | Nature's Seed",base_sku_match,high
pg-dagl,Orchardgrass,410.16,4650.25,11.34,gla_445463,"Orchardgrass Pasture Seed - High-Yield Cool-Season Forage - 5 lb, Covers 5,000 sq ft | Nature's Seed",base_sku_match,high
pg-dagl,Orchardgrass,410.16,4650.25,11.34,gla_446810,"Orchardgrass Pasture Seed - High-Yield Cool-Season Forage - 50 lb, Covers 100,000 sq ft | Nature's Seed",base_sku_match,high
gla_184454,Tall Fescue,973.63,4641.44,4.77,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184454,Tall Fescue,973.63,4641.44,4.77,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184454,Tall Fescue,973.63,4641.44,4.77,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-pnws-0.5-a,Pacific Northwest Sheep Forage Blend - Pasture Seed | Nature's Seed,173.18,4450.63,25.70,gla_445284,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-pnws-0.5-a,Pacific Northwest Sheep Forage Blend - Pasture Seed | Nature's Seed,173.18,4450.63,25.70,gla_445844,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-pnws-0.5-a,Pacific Northwest Sheep Forage Blend - Pasture Seed | Nature's Seed,173.18,4450.63,25.70,gla_445843,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
pb-iwd,Intermountain West Dryland Pasture Mix,651.51,4316.54,6.63,gla_459553,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 10 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map,medium
pb-iwd,Intermountain West Dryland Pasture Mix,651.51,4316.54,6.63,gla_459555,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 20 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map,medium
pb-iwd,Intermountain West Dryland Pasture Mix,651.51,4316.54,6.63,gla_459554,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 50 lb,  | Nature's Seed",replacement_map,medium
gla_445847,"Nature's Seed Transitional Pasture & Forage 50 Lb for 50,000 Sq Ft Mix No Fillers, Just Quality Feed for Sheep",684.52,4267.24,6.23,gla_445286,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 10 lb, Covers 10,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445847,"Nature's Seed Transitional Pasture & Forage 50 Lb for 50,000 Sq Ft Mix No Fillers, Just Quality Feed for Sheep",684.52,4267.24,6.23,gla_445848,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 20 lb, Covers 20,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445847,"Nature's Seed Transitional Pasture & Forage 50 Lb for 50,000 Sq Ft Mix No Fillers, Just Quality Feed for Sheep",684.52,4267.24,6.23,gla_445847,"Sheep & Goat Pasture Seed Mix - High-Protein Transitional - 50 lb, Covers 50,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_186744,California Native Erosion Control Mix,1122.44,4205.41,3.75,gla_447444,"California Erosion Control Seed Mix - Native Slope Stabilization - 25 lb,  | Nature's Seed",replacement_map_title,medium
gla_186744,California Native Erosion Control Mix,1122.44,4205.41,3.75,gla_447445,"California Erosion Control Seed Mix - Native Slope Stabilization - 5 lb,  | Nature's Seed",replacement_map_title,medium
gla_186744,California Native Erosion Control Mix,1122.44,4205.41,3.75,gla_447446,"California Erosion Control Seed Mix - Native Slope Stabilization - 50 lb,  | Nature's Seed",replacement_map_title,medium
gla_184715,Switchgrass,1140.97,4173.60,3.66,gla_446601,"Timothy Grass Seed - High-Fiber Hay & Pasture Forage - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184715,Switchgrass,1140.97,4173.60,3.66,gla_446599,"Timothy Grass Seed - High-Fiber Hay & Pasture Forage - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_184715,Switchgrass,1140.97,4173.60,3.66,gla_446600,"Timothy Grass Seed - High-Fiber Hay & Pasture Forage - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183892,Mid-West/Mid-Atlantic Sheep Forage Mix,546.39,4159.70,7.61,gla_445559,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183892,Mid-West/Mid-Atlantic Sheep Forage Mix,546.39,4159.70,7.61,gla_445282,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_183892,Mid-West/Mid-Atlantic Sheep Forage Mix,546.39,4159.70,7.61,gla_445851,"Horse Pasture Seed Mix - Transitional Zone Forage (Zones 3-7) - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-trre,White Clover - Bulk bags available - No added filler,665.92,4124.76,6.19,gla_452370,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 10 lb, Covers 20,000 sq ft | Nature's Seed",base_sku_match,high
pg-trre,White Clover - Bulk bags available - No added filler,665.92,4124.76,6.19,gla_452371,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 5 lb, Covers 10,000 sq ft | Nature's Seed",base_sku_match,high
pg-trre,White Clover - Bulk bags available - No added filler,665.92,4124.76,6.19,gla_452372,"White Clover Seed - Perennial Groundcover & Nitrogen Fixer - 50 lb, Covers 100,000 sq ft | Nature's Seed",base_sku_match,high
pg-feid,Idaho Fescue,588.88,4103.34,6.97,gla_459808,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pg-feid,Idaho Fescue,588.88,4103.34,6.97,gla_459809,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map,medium
pg-feid,Idaho Fescue,588.88,4103.34,6.97,gla_460753,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map,medium
gla_406888,Triple-Play Turf Type Tall Fescue Seed Blend,1754.53,4038.66,2.30,gla_446820,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 25 lb, Covers 25,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_406888,Triple-Play Turf Type Tall Fescue Seed Blend,1754.53,4038.66,2.30,gla_445458,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 5 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_406888,Triple-Play Turf Type Tall Fescue Seed Blend,1754.53,4038.66,2.30,gla_446821,"Tall Fescue Pasture Seed - Deep-Rooted Forage Grass - 50 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_445278,"Nature's Seed Transitional Pasture & Forage 50 Lb for 50,000 Sq Ft Mix Grazing for Goats 100% Pure Seed",700.14,4016.53,5.74,gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445278,"Nature's Seed Transitional Pasture & Forage 50 Lb for 50,000 Sq Ft Mix Grazing for Goats 100% Pure Seed",700.14,4016.53,5.74,gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_445278,"Nature's Seed Transitional Pasture & Forage 50 Lb for 50,000 Sq Ft Mix Grazing for Goats 100% Pure Seed",700.14,4016.53,5.74,gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",direct_gla_id_match,high
pg-sece,Cereal Rye Pasture Seed | Nature's Seed,501.85,3865.28,7.70,gla_445894,"Cereal Rye Cover Crop Seed - Winter-Hardy Soil Builder - 25 lb, Covers 25,000 sq ft | Nature's Seed",base_sku_match,high
pg-sece,Cereal Rye Pasture Seed | Nature's Seed,501.85,3865.28,7.70,gla_445895,"Cereal Rye Cover Crop Seed - Winter-Hardy Soil Builder - 5 lb, Covers 5,000 sq ft | Nature's Seed",base_sku_match,high
pg-sece,Cereal Rye Pasture Seed | Nature's Seed,501.85,3865.28,7.70,gla_445893,"Cereal Rye Cover Crop Seed - Winter-Hardy Soil Builder - 50 lb, Covers 50,000 sq ft | Nature's Seed",base_sku_match,high
turf-nff-500-f,Native Fine Fescue Mix - Grass Seed | Nature's Seed,1086.99,3848.88,3.54,gla_447323,"California Native Fine Fescue Lawn Seed - No-Mow, Low-Water - 25 lb,  | Nature's Seed",base_sku_match,high
turf-nff-500-f,Native Fine Fescue Mix - Grass Seed | Nature's Seed,1086.99,3848.88,3.54,gla_445540,"California Native Fine Fescue Lawn Seed - No-Mow, Low-Water - 5 lb,  | Nature's Seed",base_sku_match,high
turf-nff-500-f,Native Fine Fescue Mix - Grass Seed | Nature's Seed,1086.99,3848.88,3.54,gla_447324,"California Native Fine Fescue Lawn Seed - No-Mow, Low-Water - 50 lb,  | Nature's Seed",base_sku_match,high
pb-tort,Tortoise Forage Mix,561.42,3847.22,6.85,gla_446817,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 10 lb, Covers 10,000 sq ft | Nature's Seed",base_sku_match,high
pb-tort,Tortoise Forage Mix,561.42,3847.22,6.85,gla_446818,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 2 lb, Covers 2,000 sq ft | Nature's Seed",base_sku_match,high
pb-tort,Tortoise Forage Mix,561.42,3847.22,6.85,gla_446819,"Tortoise Forage & Habitat Seed Mix - 8-Species Drought-Tolerant - 4 lb, Covers 4,000 sq ft | Nature's Seed",base_sku_match,high
s-feru,Creeping Red Fescue Grass,479.81,3808.34,7.94,gla_459808,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
s-feru,Creeping Red Fescue Grass,479.81,3808.34,7.94,gla_459809,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map,medium
s-feru,Creeping Red Fescue Grass,479.81,3808.34,7.94,gla_460753,"Native Cabin Grass Seed Mix - Pasture & Cabin Lawn Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map,medium
pb-swdbc,Southwest Desert Beef Cattle Forage Mix Pasture Seed | Nature's Seed,916.95,3749.93,4.09,gla_445557,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 25 lb, Covers 50,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdbc,Southwest Desert Beef Cattle Forage Mix Pasture Seed | Nature's Seed,916.95,3749.93,4.09,gla_445869,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 5 lb, Covers 10,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-swdbc,Southwest Desert Beef Cattle Forage Mix Pasture Seed | Nature's Seed,916.95,3749.93,4.09,gla_445261,"Chicken & Poultry Forage Seed Mix - Clover & Alfalfa Blend - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-onvi,Sainfoin Pasture Seed | Nature's Seed,236.29,3684.09,15.59,UNMATCHED,,none,none
gla_401736,Jimmy's Blue Ribbon Premium Grass Seed Mix,1177.99,3587.19,3.05,gla_445881,"Premium Lawn Seed Mix (Jimmy's Blue Ribbon) - High-Traffic, Sun & Shade - 10 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_401736,Jimmy's Blue Ribbon Premium Grass Seed Mix,1177.99,3587.19,3.05,gla_445880,"Premium Lawn Seed Mix (Jimmy's Blue Ribbon) - High-Traffic, Sun & Shade - 25 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_401736,Jimmy's Blue Ribbon Premium Grass Seed Mix,1177.99,3587.19,3.05,gla_445882,"Premium Lawn Seed Mix (Jimmy's Blue Ribbon) - High-Traffic, Sun & Shade - 5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map_title,medium
pb-cnec-1-lb,California Native Erosion Control Mix - Specialty Seed | Nature's Seed,1309.58,3525.69,2.69,gla_447444,"California Erosion Control Seed Mix - Native Slope Stabilization - 25 lb,  | Nature's Seed",replacement_map,medium
pb-cnec-1-lb,California Native Erosion Control Mix - Specialty Seed | Nature's Seed,1309.58,3525.69,2.69,gla_447445,"California Erosion Control Seed Mix - Native Slope Stabilization - 5 lb,  | Nature's Seed",replacement_map,medium
pb-cnec-1-lb,California Native Erosion Control Mix - Specialty Seed | Nature's Seed,1309.58,3525.69,2.69,gla_447446,"California Erosion Control Seed Mix - Native Slope Stabilization - 50 lb,  | Nature's Seed",replacement_map,medium
pb-swdg-2.5-a,Southwest Desert Goat Forage Blend - Pasture Seed | Nature's Seed,121.71,3515.23,28.88,gla_445857,"Goat Pasture & Forage Mix - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map,medium
pb-swdg-2.5-a,Southwest Desert Goat Forage Blend - Pasture Seed | Nature's Seed,121.71,3515.23,28.88,gla_445856,"Goat Pasture & Forage Mix - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map,medium
pb-swdg-2.5-a,Southwest Desert Goat Forage Blend - Pasture Seed | Nature's Seed,121.71,3515.23,28.88,gla_445278,"Goat Pasture & Forage Mix - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map,medium
pg-poam,Big Bluegrass Pasture Seed | Nature's Seed,388.49,3489.11,8.98,gla_452707,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 10 lb, Covers 2,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-poam,Big Bluegrass Pasture Seed | Nature's Seed,388.49,3489.11,8.98,gla_452708,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 25 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
pg-poam,Big Bluegrass Pasture Seed | Nature's Seed,388.49,3489.11,8.98,gla_452709,"Pet & Kid Safe Bluegrass Lawn Seed Bundle - Low-Maintenance Turf - 5 lb, Covers 1,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_447375,"California Native Poppy Seed (Eschscholzia) | Golden Orange Wildflower Blooms | 1 Lb for 8,000 Sq Ft | Nature's Seed",919.99,3425.25,3.72,gla_447375,"California Poppy Seed - Golden Orange Native Wildflower - 1 lb, Covers 8,000 sq ft | Nature's Seed",direct_gla_id_match,high
gla_192002,Northwest Seed Mix,982.45,3420.64,3.48,gla_445284,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 10 lb, Covers 20,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_192002,Northwest Seed Mix,982.45,3420.64,3.48,gla_445844,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 20 lb, Covers 40,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_192002,Northwest Seed Mix,982.45,3420.64,3.48,gla_445843,"Sheep Pasture Seed Mix - Cold Season, High-Protein Legume - 50 lb, Covers 100,000 sq ft | Nature's Seed",replacement_map_title,medium
gla_182913,Intermountain West Dryland Pasture Mix,810.64,3378.90,4.17,gla_459553,"Dryland Pasture Seed Mix - Drought-Tolerant Forage Grass - 10 lb, Covers 5,000 sq ft | Nature's Seed",replacement_map_title,medium
